0.000000,0.490000
0.006000,-0.490000
0.012000,0.000000
0.018000,0.490000
0.024000,0.490000
0.030000,0.000000
0.036000,0.000000
0.042000,0.490000
0.048000,0.000000
0.054000,0.000000
0.060001,0.490000
0.066001,0.490000
0.072001,0.490000
0.078001,0.000000
0.084001,0.490000
0.090001,0.000000
0.096001,0.000000
0.102001,0.000000
0.108001,0.000000
0.114001,0.490000
0.120001,0.000000
0.126001,0.000000
0.132001,0.490000
0.138001,0.490000
0.144001,0.000000
0.150001,0.000000
0.156001,0.000000
0.162001,0.000000
0.168001,0.000000
0.174002,0.000000
0.180002,0.490000
0.186002,0.490000
0.192002,0.000000
0.198002,0.000000
0.204002,0.000000
0.210002,0.490000
0.216002,0.000000
0.222002,0.000000
0.228002,0.490000
0.234002,0.490000
0.240002,0.000000
0.246002,0.000000
0.252002,0.490000
0.258002,0.000000
0.264002,0.000000
0.270002,0.000000
0.276002,0.490000
0.282002,0.490000
0.288002,0.000000
0.294003,0.000000
0.300003,0.490000
0.306003,0.490000
0.312003,0.000000
0.318003,0.000000
0.324003,0.490000
0.330003,0.000000
0.336003,0.000000
0.342003,0.000000
0.348003,0.490000
0.354003,0.490000
0.360003,0.000000
0.366003,0.490000
0.372003,0.490000
0.378003,0.000000
0.384003,0.000000
0.390003,0.490000
0.396003,0.490000
0.402003,0.000000
0.408004,0.000000
0.414004,0.490000
0.420004,0.490000
0.426004,0.000000
0.432004,0.000000
0.438004,0.490000
0.444004,0.490000
0.450004,0.000000
0.456004,0.000000
0.462004,0.490000
0.468004,0.490000
0.474004,0.000000
0.480004,0.000000
0.486004,0.490000
0.492004,0.000000
0.498004,0.000000
0.504004,0.000000
0.510004,0.490000
0.516004,0.490000
0.522005,0.000000
0.528005,0.000000
0.534005,0.490000
0.540005,0.490000
0.546005,0.000000
0.552005,0.000000
0.558005,0.490000
0.564005,0.000000
0.570005,0.000000
0.576005,0.490000
0.582005,0.490000
0.588005,0.490000
0.594005,0.000000
0.600005,0.000000
0.606005,0.490000
0.612005,0.490000
0.618005,-0.490000
0.624005,0.000000
0.630005,0.490000
0.636005,0.000000
0.642006,0.000000
0.648006,0.490000
0.654006,0.490000
0.660006,0.000000
0.666006,0.000000
0.672006,0.490000
0.678006,0.490000
0.684006,-0.490000
0.690006,0.000000
0.696006,0.490000
0.702006,0.490000
0.708006,0.000000
0.714006,0.000000
0.720006,0.490000
0.726006,0.490000
0.732006,0.000000
0.738006,0.000000
0.744006,0.490000
0.750006,0.490000
0.756007,0.000000
0.762007,0.000000
0.768007,0.490000
0.774007,0.490000
0.780007,0.000000
0.786007,0.000000
0.792007,0.490000
0.798007,0.490000
0.804007,0.000000
0.810007,0.000000
0.816007,0.490000
0.822007,0.490000
0.828007,0.000000
0.834007,0.000000
0.840007,0.490000
0.846007,0.490000
0.852007,0.000000
0.858007,0.000000
0.864007,0.490000
0.870008,0.490000
0.876008,-0.490000
0.882008,0.000000
0.888008,0.490000
0.894008,0.000000
0.900008,0.000000
0.906008,0.490000
0.912008,0.490000
0.918008,0.000000
0.924008,0.000000
0.930008,0.490000
0.936008,0.490000
0.942008,0.000000
0.948008,0.000000
0.954008,0.490000
0.960008,0.490000
0.966008,0.000000
0.972008,0.000000
0.978008,0.490000
0.984008,0.490000
0.990009,0.000000
0.996009,0.000000
1.002009,0.490000
1.008009,0.490000
1.014009,0.490000
1.020009,0.000000
1.026009,0.490000
1.032009,0.490000
1.038009,0.000000
1.044009,0.490000
1.050009,0.490000
1.056009,0.490000
1.062009,0.000000
1.068009,0.000000
1.074009,0.490000
1.080009,0.490000
1.086009,0.000000
1.092009,0.000000
1.098009,0.000000
1.104010,0.490000
1.110010,0.000000
1.116010,0.000000
1.122010,0.490000
1.128010,0.490000
1.134010,0.000000
1.140010,0.000000
1.146010,0.490000
1.152010,0.000000
1.158010,0.000000
1.164010,0.490000
1.170010,0.490000
1.176010,0.000000
1.182010,0.000000
1.188010,0.490000
1.194010,0.490000
1.200010,0.000000
1.206010,0.000000
1.212010,2.370000
1.218011,35.920000
1.224011,44.410000
1.230011,49.770000
1.236011,47.950000
1.242011,42.280000
1.248011,46.930000
1.254011,48.630000
1.260011,47.780000
1.266011,47.280000
1.272011,47.640000
1.278011,47.500000
1.284011,47.980000
1.290011,47.570000
1.296011,47.580000
1.302011,48.520000
1.308011,48.800000
1.314011,48.060000
1.320011,47.780000
1.326011,48.930000
1.332011,48.860000
1.338012,49.200000
1.344012,49.270000
1.350012,49.160000
1.356012,49.730000
1.362012,49.290000
1.368012,49.380000
1.374012,49.420000
1.380012,49.120000
1.386012,49.060000
1.392012,49.350000
1.398012,49.550000
1.404012,49.580000
1.410012,49.320000
1.416012,49.110000
1.422012,49.220000
1.428012,49.700000
1.434012,49.440000
1.440012,49.890000
1.446012,49.200000
1.452013,49.290000
1.458013,49.250000
1.464013,49.440000
1.470013,49.230000
1.476013,49.180000
1.482013,49.620000
1.488013,50.280000
1.494013,49.570000
1.500013,49.640000
1.506013,49.840000
1.512013,49.230000
1.518013,49.790000
1.524013,49.390000
1.530013,49.200000
1.536013,49.740000
1.542013,49.760000
1.548013,49.920000
1.554013,49.980000
1.560013,49.410000
1.566014,50.010000
1.572014,50.280000
1.578014,49.810000
1.584014,49.650000
1.590014,50.720000
1.596014,50.220000
1.602014,49.030000
1.608014,49.390000
1.614014,49.090000
1.620014,49.400000
1.626014,49.630000
1.632014,49.250000
1.638014,49.940000
1.644014,49.680000
1.650014,49.070000
1.656014,49.060000
1.662014,48.810000
1.668014,49.230000
1.674014,49.150000
1.680015,49.310000
1.686015,49.590000
1.692015,49.330000
1.698015,49.120000
1.704015,49.050000
1.710015,49.480000
1.716015,49.340000
1.722015,49.350000
1.728015,49.320000
1.734015,49.300000
1.740015,49.320000
1.746015,49.370000
1.752015,49.780000
1.758015,49.450000
1.764015,49.540000
1.770015,49.860000
1.776015,49.810000
1.782015,49.140000
1.788015,49.720000
1.794015,49.590000
1.800016,49.570000
1.806016,49.540000
1.812016,49.100000
1.818016,48.900000
1.824016,48.520000
1.830016,49.040000
1.836016,49.630000
1.842016,49.230000
1.848016,49.050000
1.854016,49.150000
1.860016,48.520000
1.866016,48.880000
1.872016,49.100000
1.878016,49.690000
1.884016,49.260000
1.890016,49.180000
1.896016,49.360000
1.902016,49.360000
1.908016,48.450000
1.914017,49.300000
1.920017,49.270000
1.926017,48.640000
1.932017,48.980000
1.938017,48.470000
1.944017,48.620000
1.950017,49.240000
1.956017,49.220000
1.962017,49.180000
1.968017,49.330000
1.974017,49.530000
1.980017,50.040000
1.986017,50.110000
1.992017,49.260000
1.998017,49.720000
2.004017,50.780000
2.010017,51.040000
2.016017,50.510000
2.022017,50.630000
2.028018,51.370000
2.034018,50.930000
2.040018,51.160000
2.046018,51.020000
2.052018,51.450000
2.058018,51.440000
2.064018,51.960000
2.070018,51.630000
2.076018,51.680000
2.082018,50.590000
2.088018,52.160000
2.094018,51.700000
2.100018,51.850000
2.106018,51.840000
2.112018,51.970000
2.118018,52.040000
2.124018,51.960000
2.130018,52.280000
2.136018,52.450000
2.142018,51.430000
2.148019,51.730000
2.154019,52.590000
2.160019,51.680000
2.166019,52.390000
2.172019,52.860000
2.178019,52.510000
2.184019,52.910000
2.190019,52.600000
2.196019,52.590000
2.202019,52.240000
2.208019,52.260000
2.214019,34.650000
2.220019,-1.710000
2.226019,-4.330000
2.232019,-2.320000
2.238019,8.250000
2.244019,-6.910000
2.250019,-6.070000
2.256019,3.530000
2.262020,3.040000
2.268020,-3.000000
2.274020,-4.250000
2.280020,-1.710000
2.286020,2.610000
2.292020,-1.480000
2.298020,-2.660000
2.304020,-2.100000
2.310020,-0.700000
2.316020,-2.040000
2.322020,-2.790000
2.328020,1.480000
2.334020,-1.100000
2.340020,-0.490000
2.346020,-2.420000
2.352020,-1.640000
2.358020,-1.480000
2.364020,0.860000
2.370020,-1.710000
2.376021,-1.910000
2.382021,-0.860000
2.388021,-0.860000
2.394021,-1.310000
2.400021,-0.860000
2.406021,0.700000
2.412021,-1.100000
2.418021,-1.100000
2.424021,-1.640000
2.430021,-1.210000
2.436021,-0.700000
2.442021,-1.310000
2.448021,-0.990000
2.454021,-1.400000
2.460021,0.490000
2.466021,-0.490000
2.472021,-0.860000
2.478021,-0.490000
2.484021,-0.700000
2.490021,-1.480000
2.496022,-0.860000
2.502022,0.000000
2.508022,-1.100000
2.514022,1.310000
2.520022,-1.210000
2.526022,0.490000
2.532022,0.700000
2.538022,-1.480000
2.544022,-0.990000
2.550022,0.490000
2.556022,0.000000
2.562022,0.000000
2.568022,-0.860000
2.574022,0.000000
2.580022,1.100000
2.586022,-1.100000
2.592022,-0.990000
2.598022,0.700000
2.604022,0.000000
2.610023,-0.860000
2.616023,0.000000
2.622023,1.210000
2.628023,-0.860000
2.634023,-0.860000
2.640023,-0.490000
2.646023,0.490000
2.652023,0.000000
2.658023,-0.860000
2.664023,-1.100000
2.670023,1.310000
2.676023,-0.700000
2.682023,0.490000
2.688023,0.490000
2.694023,-0.490000
2.700023,0.700000
2.706023,0.490000
2.712023,-1.210000
2.718023,0.990000
2.724024,0.490000
2.730024,0.000000
2.736024,-1.210000
2.742024,1.100000
2.748024,0.000000
2.754024,0.990000
2.760024,-1.210000
2.766024,0.990000
2.772024,0.490000
2.778024,-0.490000
2.784024,-0.700000
2.790024,1.100000
2.796024,-0.700000
2.802024,0.700000
2.808024,0.000000
2.814024,0.700000
2.820024,0.990000
2.826024,-1.100000
2.832024,-0.490000
2.838024,0.490000
2.844025,0.000000
2.850025,0.860000
2.856025,0.490000
2.862025,-0.490000
2.868025,0.000000
2.874025,0.000000
2.880025,0.000000
2.886025,0.700000
2.892025,-0.700000
2.898025,0.490000
2.904025,0.490000
2.910025,0.490000
2.916025,0.860000
2.922025,0.000000
2.928025,0.490000
2.934025,-0.860000
2.940025,0.000000
2.946025,0.700000
2.952025,-0.700000
2.958026,1.400000
2.964026,-0.700000
2.970026,-0.860000
2.976026,0.990000
2.982026,-0.700000
2.988026,0.000000
2.994026,-0.490000
3.000026,0.700000
3.006026,-0.490000
3.012026,0.860000
3.018026,0.000000
3.024026,0.990000
3.030026,-0.700000
3.036026,0.490000
3.042026,-0.490000
3.048026,-0.490000
3.054026,0.860000
3.060026,0.490000
3.066026,0.000000
3.072027,0.490000
3.078027,0.490000
3.084027,0.700000
3.090027,-0.990000
3.096027,0.700000
3.102027,0.860000
3.108027,-0.490000
3.114027,0.490000
3.120027,0.700000
3.126027,-0.860000
3.132027,0.490000
3.138027,0.860000
3.144027,-0.490000
3.150027,0.000000
3.156027,0.000000
3.162027,0.000000
3.168027,0.860000
3.174027,-0.490000
3.180027,-0.490000
3.186028,0.490000
3.192028,0.700000
3.198028,0.490000
3.204028,0.490000
3.210028,-0.860000
3.216028,0.700000
3.222028,0.700000
3.228028,-0.700000
3.234028,0.860000
3.240028,0.490000
3.246028,0.000000
3.252028,-0.490000
3.258028,0.700000
3.264028,0.000000
3.270028,0.700000
3.276028,0.490000
3.282028,0.000000
3.288028,-0.490000
3.294028,0.700000
3.300028,0.490000
3.306029,0.000000
3.312029,0.490000
3.318029,-0.490000
3.324029,0.700000
3.330029,0.000000
3.336029,0.000000
